DURATION
10
11
10
11
10
8
11
11
5
12
5
10
13
19
10
19
10
11
11
11
11
35
19
10
10
10
10
4
10
12
3
19
3
5
13
11
6
3
21
12
12
10
12
12
13
19
28
4
71
8
5
10
4
11
2
4
7
20
11
5
3
11
7
3
3
12
7
45
49
70
138
25
79
6
1417
38
3
36
10
3
27
4
5
13
25
3
3
11
12
7
3
69
74
3
13
17
5
14
3
16
13
11
14
2
2
11
8
13
4
11
3
3
10
21
3
794
12
12
11
11
12
11
10
156
149
3
12
10
11
11
44
30
61
11
7
11
10
69
11
3
9
4
12
3
3
6
11
16
11
63
6
11
4
13
13
21
13
44
10
11
21
11
25
77
7
10
7
2
13
631
226
3347
4
4
11
2
21
8
10
5
4
2
3
3
13
4
3
19
7
18
7
4
2
30
3
11
11
5
6
11
11
667
314
10
4
5
4
2
14
19
4
3
3
13
3
11
3
161
303
612
328
11
5
2
3
19
6
3
58
10
11
5
11
3
6
5
4
12
11
5
4
23
101
3
11
2
13
10
3
10
2
11
11
10
21
2
10
10
11
21
10
3
10
4
10
5
10
6
9
12
11
13
10
10
16
4
532
399
12
11
12
10
3
12
21
10
11
2
12
11
3
3
3
11
2
9
7
13
6
6
11
11
4
10
11
14
3
11
11
11
9
71
13
12
2
68
387
16
6
2
13
2
11
9
3
4
15
5
3
3
16
2
3
3
3
3
5
4
13
2
11
10
7
10
3
63
13
3
11
10
78
19
3
11
13
22
4
3
10
11
3
11
22
862
273
68
7
24
5
5
10
5
11
3
5
15
3
11
11
336
18
11
11
6
12
5
4
12
13
45
61
149
6
6
11
13
11
3
6
11
11
5
3
3
12
12
36
53
11
11
13
14
19
3
10
754
211
3
10
10
10
10
5
12
13
13
11
3
5
46
6
3
5
14
27
12
6
3
10
6
4
12
21
11
12
10
10
4
3
5
14
6
12
3
6
10
6
10
3
4
12
2
11
12
21
10
458
14
2
4
11
11
20
2
11
7
12
69
33
16
5
3
8
11
36
4
7
4
10
4
12
12
12
30
4
3
11
10
6
3
11
13
3
2
4
13
24
15
11
20
10
10
18
56
3
197
409
1556
1899
1915
11
3
10
10
3
10
13
11
11
10
11
4
2
19
11
11
10
11
12
10
8
60
41
7
12
13
7
5
11
13
4
2
12
3
11
10
6
16
11
2
89
31
2
3
3
11
4
5
27
10
13
12
3
11
5
7
10
3
620
413
69
9148
5
10
2
5
11
3
4
10
2
8
20
8
11
11
11
11
4
12
13
11
11
10
10
4
10
10
11
15
11
3
11
3
13
18
3
7
4
15
64
10
5
3
11
14
10
11
2
3
324
204
219
1461
1470
5
11
7
11
4
172
11
13
11
11
11
5
11
66
7
5
11
12
14
12
77
11
10
11
11
5
3
11
10
3
3
4
3
23
52
12
10
4
19
125
37
38
961
384
11
21
11
12
4
11
11
15
10
21
3
11
2
11
13
10
10
12
6
10
11
10
10
42
12
12
11
12
11
5
3
11
11
9
4
11
8
4
5
11
13
3
15
3
11
10
10
13
12
2
11
3
3
11
6
847
4
20
4
11
13
45
19
11
4
8
6
3
11
8
7
11
13
12
14
19
11
5
3
9
7
11
11
3
9
15
3
10
19
2
12
11
4
11
5
4
13
3
887
186
511
253
6
12
2
11
2
3
4
4
11
48
11
12
11
6
6
52
11
6
55
19
88
42
50
12
411
3
4
5
70
22
66
11
3
3
11
13
13
13
3
9
3
30
12
3
4
11
3
10
11
973
13
11
36
11
10
10
6
3
7
4
12
5
2
6
22
22
3
4
13
48
3
13
3
3
69
69
6
185
169
6
10
13
28
21
11
3
5
13
54
12
10
11
4
12
12
54
69
10
6
785
373
18
5
11
11
4
13
8
8
5
12
3
10
46
19
77
89
4
4
11
8
28
10
13
3
11
6
11
12
10
10
15
10
13
11
25
13
10
2
10
7
11
10
10
4
10
12
3
11
3
4
11
11
10
79
28
3
10
7
13
10
6
71
38
4
12
19
12
72
69
11
3
10
10
13
6
3
3
85
4
2
19
11
10
11
3
11
10
13
847
4147
12
4
10
5
10
5
4
3
3
2
4
45
70
13
5
11
4
15
39
139
16
11
28
11
5
10
11
5
3
3
13
10
4
7
3
77
10
2
7
3
10
18
11
11
960
285
11
81
2
21
11
39
15
11
5
11
11
3
3
10
13
38
19
11
13
10
3
3
3
7
8
11
11
13
11
10
11
4
12
10
12
11
10
60
13
19
11
10
10
8
11
5
46
5
5
12
11
3
189
11
7
3
11
12
11
5
9
10
12
2
2
13
86
11
12
10
12
5
2
18
52
6
11
155
822
78
13
21
55
44
3
5
15
13
11
19
3
5
3
43
5
27
10
11
664
19
4
44
326
11
10
20
3
10
11
69
3
11
13
22
5
11
10
3
11
10
11
11
11
77
5
105
13
19
3
11
12
28
3
11
10
12
4
5
12
136
69
2
7
87
13
12
11
13
6
11
10
27
10
5
1312
10
13
4
11
4
11
3
11
3
2
47
11
13
11
4
3
3
11
13
9
12
2
5
15
11
11
78
114
140
6
5
3
10
4
6
10
13
10
33
962
11
6
10
11
5
26
11
5
11
3
11
4
5
11
11
3
3
1278
234
3
16
3
12
14
11
46
55
10
5
24
3
2
11
5
11
5
13
3
2
3
10
5
11
13
11
9
10
6
8
10
11
10
11
3
10
12
4
35
33
13
12
13
5
13
11
13
2
3
3
8
1933
442
14
5
2
13
19
64
10
11
12
21
7
11
13
3
13
25
3
5
5
3
40
10
3
13
11
11
13
22
78
5
11
5221
8561
7
5
76
2269
87
5
13
3
4
11
12
8
3
7
11
3
11
5
20
2
13
5
11
11
2
11
56
65
214
39
35
13
12
4
29
10
13
69
60
6
10
4
10
20
20
19
37
10
11
5
3
2
5
11
886
761
286
4621
4706
3
3
2
9
7
7
10
11
3
10
7
12
12
3
11
5
4
10
12
10
12
20
4
12
77
36
20
5
11
11
13
13
4
3
2
3
2
4
11
8
14
3
3
3
3
3
3
8
3
12
3
11
6
879
3
3
11
22
13
10
11
11
11
3
15
3
3
7
10
13
4
78
5
28
69
11
11
14
12
11
12
3
3
12
4
3
3
13
3
13
11
3
3
12
3
2
5
13
11
22
431
11
3
3
10
7
9
3
3
11
12
14
2
23
11
10
5
11
13
3
11
11
4
7
11
31
13
10
11
10
2
21
3
11
10
4
13
4
12
6
10
25
12
11
21
2
29
2447
399
10
4
10
13
4
19
15
11
2
3
10
5
3
10
3
13
7
4
12
4
4
10
16
5
145
78
5
11
3
13
11
22
11
13
12
5
5
5
2
3
4
3
11
13
11
46
61
1186
72
10
5
11
53
1205
1014
3
3
12
5
11
6
5
3
13
22
2
5
11
3
14
3
11
14
10
11
12
6
20
22
10
4
15
11
532
519
11
21
31
11
35
10
11
3
3
40
11
10
11
10
19
414
1253
1263
9
13
5
13
3
6
11
12
13
5
97
11
21
5
7
6
3
10
10
54
37
10
3
18
10
7
3
12
13
11
11
3
69
88
36
4
3
46
3
4
3
2
3
3
1251
26
27
8
11
11
10
3
11
15
17
5
5
11
4
3
11
22
5
77
89
11
3
12
6
2
2
4
6
4
6
3
2
11
5
5
10
11
7
11
5
5
3
11
12
5
13
3
7
12
12
8
3
6
2
1038
145
6254
12747
13
11
3
12
6
3
3
3
7
3
12
11
13
12
11
3
4
76
85
10
5
6
6
22
18
2
6
3
13
15
13
11
15
11
11
13
24
11
19
6
79
156
13
10
14
10
12
10
5
11
13
8
5
2
10
8
4
5
3
5
7
12
3
11
17
3
10
11
11
6
11
8
15
11
12
2
6
12
4
53
7
11
14
12
4
10
11
10
9
6
10
7
37
11
489
500
62
3
12
10
10
11
5
11
5
13
5
12
14
123
11
8
4
11
25
17
11
6
11
70
14
14
7
3
10
11
10
19
10
3
3
11
4
3
78
80
3
12
3
7
3
5
5
3
7
5
4
283
467
321
4
13
11
5
3
2
13
10
11
11
10
2
10
8
3
7
12
4
12
10
3
11
7
12
11
20
2
3
3
3
14
4
2
3
11
4
6
3
23
3
3
14
1041
1033
11
4
12
108
30
11
71
5
10
3
5
13
3
11
5
6
10
4
14
12
110
11
11
18
12
21
11
11
17
11
3
69
55
11
11
4
2
5
3
11
31
11
195
351
304
5
12
4
3
10
13
3
11
5
78
5
2
4
4
10
3
3
5
21
89
3
2
5
13
19
47
10
6
10
52
94
11
11
12
2
10
2
11
391
10
3
11
10
4
3
39
19
69
14
11
6
11
12
11
11
152
13
11
6
11
3
11
12
11
16
5
10
15
89
11
10
61
74
11
10
60
2
8
18
11
13
3
10
11
7
3
11
11
11
3
5
11
11
578
5
88
56
46
11
21
11
30
13
3
11
11
4
11
428
278
7
3
5
11
11
12
11
38
3
11
11
52
6
10
12
11
36
12
47
10
11
11
10
8
3
4
7
10
6
13
11
11
70
14
69
11
53
58
11
5
11
15
2
13
13
2
2
22
311
24
44
5
3
12
574
183
388
20
31
78
88
6
3
2
3
6
21
11
11
18
5
10
10
5
11
11
24
12
5
12
47
4
13
11
15
11
4
5
3
5
5
55
10
11
11
10
7
10
11
12
41
12
68
52
4
10
10
11
6
11
3
12
10
12
10
10
3
10
15
5
54
2
3
10
10
4
5
13
88
13
29
3
19
69
13
165
6
2
21
5
11
5
7
11
12
56
48
13
64
143
905
621
78
7
5
10
5
28
20
14
13
2
4
7
11
14
6
14
5
22
5
3
3
13
11
3
4
3
28
11
4
3
10
12
78
89
14
28
11
11
19
11
11
5
2
11
10
10
71
3
11
12
8
11
8
13
2
4
11
1381
11
16
3
3
3
5
5
11
12
6
10
4
10
10
11
12
11
19
62
10
11
9
3
15
3
11
12
11
11
12
10
11
11
14
13
12
11
10
10
22
11
10
12
28
11
3
10
9
3
11
11
20
13
2
6153
22
4
10
13
5
13
18
16
8
5
7
6
4
6
10
10
5
5
13
12
3
3
11
2
11
53
49
11
3
3
3
2
6
6
21
11
3
69
45
78
5
19
102
13
12
12
11
5
13
6
11
5
4
11
8
78
20
70
36
41
14
3
11
5
8
3
3
4
12
3
5
11
32
7
24
4
4
6
11
8
5
2
11
19
10
11
11
11
17
5
21
3
11
13
11
11
11
21
659
127
476
15
12
14
7
46
87
13
88
13
11
11
10
78
22
3
11
11
27
9
18
13
5
13
11
13
11
13
10
11
8
12
10
27
4
6
11
11
3
11
6
5
11
6
278
1041
11
13
5
12
4
6
12
12
3
10
20
3
16
82
4
11
3
7
4
44
14
46
79
69
11
10
12
29
11
8
19
11
44
52
11
11
13
21
69
588
328
13
3
4
2
12
2
4
6
3
11
13
3
3
10
7
9
2
5
36
11
13
4
2
12
11
3
3
40
12
24
78
13
6
3
11
11
11
8
53
10
11
11
10
12
648
44
271
177
17
11
2
10
10
10
12
3
10
14
16
11
3
4
15
2
3
5
7
9
12
11
11
11
13
10
30
10
140
46
54
10
32
4
3
10
22
3
13
6
3
4
495
261
399
18
2
11
28
70
14
2
13
45
3
10
11
2
11
5
6
4
3
5
12
12
3
11
13
3
11
6
39
5
101
22
111
35
10
3
10
6
7
11
11
11
8
11
13
7
9
11
4
2
3
11
4
6
1506
606
465
393
11
11
2
5
65
21
3
11
11
15
11
11
9
10
11
10
11
11
78
69
27
11
9
10
12
2
11
4
13
5
6
11
10
11
14
5
21
11
11
11
21
2
11
10
21
11
23
4
12
4
367
378
633
585
116
11
11
10
4
10
5
4
4
11
6
2
89
39
11
12
3
3
3
20
2
11
5
3
11
10
11
3
10
11
11
11
10
3
11
7
4
5
10
5
3
78
12
11
10
19
3
12
433
5
10
4
4
4
7
4
20
36
7
3
11
4
29
30
12
3
2
4
5
13
11
3
11
8
3
11
5
3
80
3
2
12
9
2
3
11
10
4
3
10
11
13
11
5
2
5
11
6
10
3
23
78
18
5
74
2
284
401
6
14
3
13
10
6
14
13
27
19
11
12
11
11
11
12
11
10
13
21
11
12
18
2
10
12
20
10
3
14
10
12
12
4
11
9
10
10
5
11
13
11
11
11
11
11
4
11
20
3
13
13
3
14
10
11
12
681
1434
808
237
4356
74
47
10
54
3
5
13
2
3
11
5
3
3
5
3
3
4
14
3
12
2
4
10
16
4
4
10
2
5
10
12
6
10
5
3
13
77
81
65
15
55
11
7
47
3
10
10
11
77
5
35
10
10
5
38
5
13
11
2
20
372
1071
16135
304
6
7
5
2
12
4
14
3
2
3
9
11
12
11
13
10
4
2
3
11
155
4
5
13
2
11
10
178
13
4
11
5
52
13
10
3
8
10
11
21
46
20
220
12
20
5
3
12
10
12
5
14
22
11
304
3879
10
14
3
3
3
3
9
4
8
5
5
12
8
3
2
4
13
13
3
4
2
12
7
13
2
4
5
11
4
3
11
11
5
6
12
10
12
35
13
61
5
12
5
11
37
85
88
27
13
2
4
3
3
11
3
2
3
3
327
1005
137
237
27
7
4
4
3
13
11
2
3
11
16
5
11
5
13
3
3
5
13
58
7
11
3
4
16
3
11
12
3
11
11
77
70
36
29
78
79
13
13
13
12
38
11
4
11
10
15
11
437
17
30
10
11
11
3
6
3
958
484
10
13
12
4
8
11
4
69
80
8
10
11
10
63
11
27
27
5
7
4
11
22
13
11
5
13
13
7
3
3
13
4
2
19
15
22
10
19
9
4
11
62
10
12
453
445
4
10
12
11
4
10
12
28
12
11
13
7
3
13
5
5
5
4
21
64
10
69
13
47
3
3
7
22
8
7
5
128
11
2
7
3
11
3
13
36
5
20
7
11
7
4
10
3
3
11
3
347
11
13
2
4
11
68
12
47
36
2
5
21
15
10
15
11
3
21
13
77
12
20
11
20
18
11
10
3
22
11
7
16
4
5
46
5
6
3
11
20
94
74
19
9
11
11
11
7
7
11
11
11
2
10
7
7
4
3
14
11
5
44
53
12
10
13
13
103
9
3
11
2
11
55
69
14
14
11
3
13
13
5
12
2
3
3
5
11
77
2
9
7
4
10
12
11
360
11
5
12
3
4
983
6
7
10
12
11
3
11
12
10
11
13
30
77
19
62
13
3
11
10
4
11
27
11
30
60
5
3
10
64
44
45
11
5
61
41
5
69
13
7
3
3
8
12
3
5
3
516
478
5
3
13
860
988
282
6
12
11
9
3
54
27
20
69
88
38
10
4
14
5
2
11
6
20
10
11
21
11
9
12
6
3
19
15
10
87
72
7
3
12
10
5
2
10
69
5
7
4
13
10
3
7
12
10
12
12
6
10
3
55
70
896
701
3
36
18
3
5
11
2
3
7
10
11
12
12
3
3
3
6
5
10
3
2
4
4
11
11
69
87
6
3004
2
10
3
4
11
11
10
4
11
3
10
30
11
5
10
1912
11
10
12
5
10
48
19
44
13
10
119
119
11
11
3
11
6
11
3
11
6
4
11
4
10
14
14
13
2
2
20
78
13
11
77
35
13
22
11
3
5
3
13
3
19
4
17
11
11
12
23
9
4
13
11
11
917
3
11
4
3
412
834
251
6306
3
11
29
11
3
5
13
10
3
4
153
78
89
47
3
17
13
9
3
13
10
13
3
22
3
11
12
13
7
3
2
11
3
5
11
21
50
13
15
11
11
19
11
11
10
11
14
21
11
3
13
1383
38
93
365
286
6429
5
72
63
30
13
3
5
45
22
19
3
11
13
4
11
3
11
4
11
7
3
11
2
10
5
5
7
5
12
12
2
13
69
7
10
11
11
21
10
10
345
649
106
73
6
11
12
43
54
5
10
94
6
8
4
11
4
11
3
6
4
6
11
5
11
15
13
11
13
4
10
10
4
4
11
2
5
11
36
10
2
5
11
11
2
9
3
7
13
5
14
11
125
7
17
3
3
279
188
3
3
3
4
7
26
4
11
11
19
13
5
35
11
89
5
11
3
10
4
15
10
4
6
29
78
89
2
3
15
3
4
11
3
13
3
3
3
4
15
3
12
4
7
7
10
10
13
5
5
93
37
21
10
13
4
11
10
6
5
10
6
12
5
3
13
11
13
11
11
3
12
10
12
3
16
15
11
4
3
10
6
13
13
11
3
4
12
10
11
10
11
4
8
890
5
5
11
11
9
14
638
197
113
16
19
12
6
11
4
12
11
12
3
3
11
15
12
5
4
5
4
22
11
3
42
4
6
3
46
5
5
10
11
13
10
11
11
11
2
3
11
6
3
2
7
12
5
12
7
361
163
5
3
2
8
4
11
20
11
11
15
21
10
12
2
3
5
10
11
3
10
10
3
10
12
32
3
10
11
2
5
11
16
3
10
80
8
4
4
11
13
2
3
2
22
4
6
10
10
12
12
4
3
377
426
21
12
11
6
20
2
26
20
22
11
11
61
11
11
3
12
11
21
11
3
11
21
28
355
69
18
71
61
11
5
7
5
3
11
8
6
52
22
3
11
11
19
88
19
5
5
11
71
3
11
2
350
212
79
352
5
4
3
11
5
12
4
3
14
8
11
10
6
10
60
14
13
11
14
11
28
11
11
11
5
10
5
4
3
5
11
12
5
4
5
3
13
3
2
2
6
4
3
70
3
3
972
13
3
3
3
5
3
2
3
12
5
6
4
12
3
5
3
12
18
3
10
13
5
67
11
11
3
16
11
10
3
10
4
11
3
14
22
10
12
10
11
5
4
11
6
10
5
13
1499
11
11
69
3
8
5
4
12
11
13
21
5
61
5
13
11
11
11
3
6
3
12
5
10
11
11
13
21
11
2
4
12
5
21
11
6
6
15
11
6
5
3
5
3
12
5
13
3
11
10
10
11
37
701
764
113
520
113
10
4
13
10
4
12
11
19
13
2
9
17
13
3
3
11
12
21
69
37
3
11
3
3
3
11
4
8
2
6
13
4
11
13
11
4
2
11
13
3
10
3
3
6
3
8
2
11
13
4
13
2
3
1117
454
181
3
69
6
13
3
5
16
11
11
10
13
4
11
11
8
2
5
11
13
11
28
11
3
12
13
10
4
10
11
13
77
73
10
136
16
25
4
12
4
10
11
21
22
13
4
4
11
11
4
3
22
3
285
4
11
12
6
3
10
5
3
3
10
38
11
22
4
22
28
7
5
19
74
2
3
7
4
13
3
9
11
10
7
3
12
5
3
3
11
5
82
53
29
3
11
70
11
11
14
11
2
782
170
6
10
36
11
10
11
5
3
29
20
12
12
6
13
70
11
13
4
3
5
3
3
7
12
13
4
4
13
11
11
4
11
19
13
11
3
13
12
21
11
11
78
12
11
327
1158
250
503
13
4
10
2
3
11
3
10
10
21
11
11
11
12
30
5
3
3
12
11
2
11
52
12
29
10
3
56
6
13
10
3
4
5
12
11
13
6
10
3
3
11
11
19
12
749
129
269
279
4772
11453
3
13
13
3
4
3
11
3
3
3
11
12
38
62
7
72
2
17
10
11
12
78
60
11
11
7
10
14
3
10
12
12
6
2
21
4
14
3
723
1767
3023
8144
10
14
3
3
11
3
11
8
22
7
8
3
12
89
36
11
11
10
11
5
11
3
11
10
3
14
4
18
11
12
12
10
77
22
11
13
12
3
10
11
10
9
4
17
4
17
5
13
10
22
12
3
947
427
256
13
12
30
5
5
74
3
10
3
11
11
11
4
10
12
40
4
3
10
12
4
12
11
11
12
11
72
8
12
5
10
12
88
4
11
11
10
12
10
11
11
19
10
11
11
3
52
46
54
5
11
297
78
194
11
11
12
11
3
3
19
5
13
3
3
13
3
3
2
3
3
12
12
83
6
3
71
120
52
89
11
3
11
12
4
36
13
77
11
17
68
7
12
5
3
3
12
72
70
3
97
722
223
64
11
2
11
7
5
13
3
11
11
13
13
10
9
4
11
11
7
13
12
8
14
102
37
4
33
11
6
3
55
3
5
11
677
10
29
16
4
11
20
13
11
679
11
4
2
11
12
10
69
33
4
4
10
14
7
60
71
11
12
11
10
12
11
81
18
94
22
30
69
10
3
11
12
80
19
3
4
11
14
31
69
11
3
6
5
3
10
3
5
29
5
13
11
8
6
4
3
3
553
229
253
7
13
6
19
4
11
11
10
10
6
36
11
5
5
47
33
3
11
3
13
5
7
2
2
8
3
13
3
10
9
11
6
3
10
1734
12
72
78
27
13
3
13
6
3
12
11
10
3
4
21
5
3
11
4
6
69
4
13
2
3
4
11
3
4
8
11
2
3
3
9
21
2
3
11
10
11
11
12
10
10
11
3
11
12
22
3
3
13
362
378
448
238
100
10
20
4
11
11
22
31
11
5
4
11
11
11
2
4
13
11
10
3
13
11
3
6
5
12
13
69
79
12
19
19
3
10
3
2
11
2
8
6
3
16
5
9
11
12
10
30
270
77
286
12
10
10
11
3
3
8
10
11
21
11
3
9
11
2
10
7
13
17
7
13
11
5
3
3
348
150
6
3
3
44
19
89
69
88
19
19
60
8
10
11
6
11
6
6
13
6
4
3
11
5
12
12
657
465
8
3
7
52
3
6
11
11
3
12
10
11
11
5
11
5
8
9
2
3
2
2
12
13
11
6
4
12
3
10
4
5
11
50
55
11
12
11
11
10
10
3
11
11
4
14
11
11
11
7
21
3
498
238
263
10
3
12
19
11
10
10
11
12
9
3
88
2
5
11
8
5
11
12
7
13
3
55
19
5
4
7
27
12
11
3
7
2
10
25
3
3
3
12
3
3
11
11
3
3
12
6
1669
11
11
175
142
19
3
11
10
2
53
47
5
11
6
3
4
3
8
5
5
12
6
2
11
11
11
14
22
11
10
9
3
4
11
3
7
14
19
11
28
4
3
4
10
10
17
3
4
27
11
11
10
159
18
4
3
11
5
69
3
5
3
4
11
2
11
11
5
7
7
4
10
16
11
11
11
11
11
5
11
12
2
9
2
4
13
11
3
11
11
10
2
2
11
11
7
6
12
10
4
11
4
5
6
5
1075
10
10
70
77
8
10
30
18
5
11
29
11
22
19
5
19
56
67
77
39
3
13
5
12
11
8
11
2
11
10
11
2
11
12
22
11
12
47
5
1281
2786
20
3
13
3
11
3
13
28
13
11
11
12
11
10
11
19
20
9
7
11
11
16
22
41
7
14
13
16
4
20
11
10
22
13
3
12
5
4
13
161
10
12
12
8
4
11
2
3
635
161
296
6194
7155
7
12
45
69
78
14
2
11
8
3
11
7
11
13
5
10
13
21
10
10
12
3
9
11
10
10
11
3
7
21
11
13
3
3
11
4
11
5
10
22
11
11
2
6
12
3
11
3
11
12
4
21
701
244
383
136
11
10
2
10
11
6
6
11
10
17
6
11
6
16
3
12
10
12
4
3
2
10
12
8
14
3
10
3
6
3
4
11
18
10
11
13
6
3
11
5
11
73
11
11
5
5
3
3
3
2
19
3
8
12
25
20
27
14
458
661
661
3
2
14
14
2
9
9
3
5
28
12
11
4
12
14
3
30
11
21
13
11
10
4
34
5
2
16
5
11
88
4
10
11
38
54
20
10
11
11
11
920
12
15
3
11
13
10
3
11
11
13
144
153
3
3
3
3
5
3
11
52
11
5
11
10
19
11
13
11
5
20
11
10
12
11
11
19
12
4
3
12
11
13
12
61
53
44
3
5
3
4
20
7
5
6
6
4
12
3
3
16
5
10
363
291
621
167
6
6
5
4
3
11
3
6
12
3
3
11
2
3
6
11
2
3
12
9
11
4
13
11
13
5
4
11
3
7
10
11
11
11
3
5
13
3
11
2
18
28
19
4
11
11
303
948
594
27
52
3
11
13
10
11
11
7
11
4
10
5
30
27
12
12
11
10
10
11
11
11
133
313
10
11
11
10
11
12
62
7
5
16
11
10
11
3
19
19
6
11
68
287
13
4
14
4
5
3
11
31
3
3
11
11
3
12
11
3
12
6
9
5
3
3
16
5
12
5
11
3
11
69
5
14
61
5
13
44
13
3
5
